10:33:12,921 |-INFO in ch.qos.logback.classic.LoggerContext[default] - Could NOT find resource [logback-test.xml]
10:33:12,923 |-INFO in ch.qos.logback.classic.LoggerContext[default] - Could NOT find resource [logback.groovy]
10:33:12,923 |-INFO in ch.qos.logback.classic.LoggerContext[default] - Found resource [logback.xml] at [jar:file:/home/javaUser/disciplinary/uds-web-api/uds-web-api-V1.0.1.B.3.jar!/BOOT-INF/classes!/logback.xml]
10:33:12,956 |-INFO in ch.qos.logback.core.joran.spi.ConfigurationWatchList@5fa7e7ff - URL [jar:file:/home/javaUser/disciplinary/uds-web-api/uds-web-api-V1.0.1.B.3.jar!/BOOT-INF/classes!/logback.xml] is not of type file
10:33:13,053 |-INFO in ch.qos.logback.classic.joran.action.ConfigurationAction - debug attribute not set
10:33:13,072 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - About to instantiate appender of type [ch.qos.logback.core.ConsoleAppender]
10:33:13,077 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - Naming appender as [CONSOLE]
10:33:13,087 |-INFO in ch.qos.logback.core.joran.action.NestedComplexPropertyIA - Assuming default type [ch.qos.logback.classic.encoder.PatternLayoutEncoder] for [encoder] property
10:33:13,155 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - About to instantiate appender of type [ch.qos.logback.core.rolling.RollingFileAppender]
10:33:13,161 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - Naming appender as [FILE]
10:33:13,188 |-INFO in c.q.l.core.rolling.TimeBasedRollingPolicy@1177096266 - No compression will be used
10:33:13,190 |-INFO in c.q.l.core.rolling.TimeBasedRollingPolicy@1177096266 - Will use the pattern log/uds-web-api.%d{yyyy-MM-dd}.%i.log for the active file
10:33:13,194 |-INFO in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@27f8302d - The date pattern is 'yyyy-MM-dd' from file name pattern 'log/uds-web-api.%d{yyyy-MM-dd}.%i.log'.
10:33:13,194 |-INFO in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@27f8302d - Roll-over at midnight.
10:33:13,198 |-INFO in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@27f8302d - Setting initial period to Thu Apr 29 10:33:13 CST 2021
10:33:13,199 |-WARN in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@27f8302d - SizeAndTimeBasedFNATP is deprecated. Use SizeAndTimeBasedRollingPolicy instead
10:33:13,199 |-WARN in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@27f8302d - For more information see http://logback.qos.ch/manual/appenders.html#SizeAndTimeBasedRollingPolicy
10:33:13,202 |-INFO in ch.qos.logback.core.joran.action.NestedComplexPropertyIA - Assuming default type [ch.qos.logback.classic.encoder.PatternLayoutEncoder] for [encoder] property
10:33:13,204 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[FILE] - Active log file name: log/uds-web-api.2021-04-29.0.log
10:33:13,204 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[FILE] - File property is set to [null]
10:33:13,206 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [com.cetc28] to INFO
10:33:13,206 |-INFO in ch.qos.logback.classic.joran.action.RootLoggerAction - Setting level of ROOT logger to INFO
10:33:13,206 |-INFO in ch.qos.logback.core.joran.action.AppenderRefAction - Attaching appender named [CONSOLE] to Logger[ROOT]
10:33:13,207 |-INFO in ch.qos.logback.core.joran.action.AppenderRefAction - Attaching appender named [FILE] to Logger[ROOT]
10:33:13,207 |-INFO in ch.qos.logback.classic.joran.action.ConfigurationAction - End of configuration.
10:33:13,208 |-INFO in ch.qos.logback.classic.joran.JoranConfigurator@4d76f3f8 - Registering current configuration as safe fallback point


  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
14:43:23.346 [http-nio-8382-exec-10] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==>  Preparing: select distinct a.plan_id as planId, a.object_code as objectCode, a.object_name as ojectName, a.group_id as groupId, b.group_name as groupName, c.plan_name as planName, c.start_date as startDate, c.end_date as endDate from xcxj_work_apply a LEFT JOIN xcxj_patrol_group b on a.group_id = b.id LEFT JOIN xcxj_patrol_plan c on c.id = b.plan_id where a.group_id in (select group_id from xcxj_patrol_mem) and c.start_date between ? and ? and a.object_code =? 
14:43:23.346 [http-nio-8382-exec-10] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==> Parameters: 2018-04-29(String), 2021-04-29 14:43:23(String), DZ99(String)
14:43:23.347 [http-nio-8382-exec-10] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - <==      Total: 0
14:43:24.391 [http-nio-8382-exec-3] DEBUG c.l.u.d.X.selectAllFileType - ==>  Preparing: select file_type from xcxj_file_info group by file_type 
14:43:24.391 [http-nio-8382-exec-3] DEBUG c.l.u.d.X.selectAllFileType - ==> Parameters: 
14:43:24.392 [http-nio-8382-exec-8] DEBUG c.l.u.d.X.selectByCondition_COUNT - ==>  Preparing: SELECT count(0) FROM xcxj_file_info WHERE 1 = 1 
14:43:24.392 [http-nio-8382-exec-8] DEBUG c.l.u.d.X.selectByCondition_COUNT - ==> Parameters: 
14:43:24.392 [http-nio-8382-exec-3] DEBUG c.l.u.d.X.selectAllFileType - <==      Total: 1
14:43:24.393 [http-nio-8382-exec-8] DEBUG c.l.u.d.X.selectByCondition_COUNT - <==      Total: 1
14:43:24.393 [http-nio-8382-exec-8] DEBUG c.l.u.d.X.selectByCondition - ==>  Preparing: select id, file_name, file_alias, file_describe, file_tag, file_type, file_size, opt_time, opt_user, opt_name from xcxj_file_info where 1=1 LIMIT ? 
14:43:24.393 [http-nio-8382-exec-8] DEBUG c.l.u.d.X.selectByCondition - ==> Parameters: 10(Integer)
14:43:24.394 [http-nio-8382-exec-8] DEBUG c.l.u.d.X.selectByCondition - <==      Total: 2
14:43:26.388 [http-nio-8382-exec-4] DEBUG c.l.u.d.X.selectCondition - ==>  Preparing: SELECT distinct id, dw_bh, dw_mc, dw_fzrbh, dw_fzr, dw_ldbz, d.start_date, d.end_date FROM xcxj_target_info a LEFT JOIN ( SELECT a.object_code, b.start_date, b.end_date FROM xcxj_group_object a INNER JOIN xcxj_patrol_plan b ON a.plan_id = b.id INNER JOIN ( SELECT a.object_code, MAX( b.start_date ) max_date FROM xcxj_group_object a INNER JOIN xcxj_patrol_plan b ON a.plan_id = b.id GROUP BY a.object_code ) c ON a.object_code = c.object_code AND b.start_date = c.max_date ) d ON a.dw_bh = d.object_code where 1=1 
14:43:26.388 [http-nio-8382-exec-4] DEBUG c.l.u.d.X.selectCondition - ==> Parameters: 
14:43:26.389 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectWorkPlanConAndPage_COUNT - ==>  Preparing: SELECT count(0) FROM (SELECT DISTINCT a.id, a.plan_name, a.start_date, a.end_date, a.turn_num, d.group_id, d.object_code, d.object_name, d.apply_state, d.leader_appr_state, d.admin_appr_state, d.data_name AS dataName, d.data_alias AS dataAlias, d.apply_time, d.id AS workApplyId FROM xcxj_patrol_plan a INNER JOIN xcxj_patrol_mem b ON a.id = b.plan_id INNER JOIN xcxj_group_object c ON a.id = c.plan_id LEFT JOIN xcxj_work_apply d ON a.id = d.plan_id WHERE 1 = 1) table_count 
14:43:26.390 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectWorkPlanConAndPage_COUNT - ==> Parameters: 
14:43:26.392 [http-nio-8382-exec-4] DEBUG c.l.u.d.X.selectCondition - <==      Total: 28
14:43:26.393 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==>  Preparing: select distinct a.plan_id as planId, a.object_code as objectCode, a.object_name as ojectName, a.group_id as groupId, b.group_name as groupName, c.plan_name as planName, c.start_date as startDate, c.end_date as endDate from xcxj_work_apply a LEFT JOIN xcxj_patrol_group b on a.group_id = b.id LEFT JOIN xcxj_patrol_plan c on c.id = b.plan_id where a.group_id in (select group_id from xcxj_patrol_mem) and c.start_date between ? and ? and a.object_code =? 
14:43:26.393 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==> Parameters: 2021-04-29(String), 2021-04-29 14:43:26(String), DZ01(String)
14:43:26.394 [http-nio-8382-exec-9] DEBUG c.l.u.d.X.selectCondition - ==>  Preparing: SELECT distinct id, dw_bh, dw_mc, dw_fzrbh, dw_fzr, dw_ldbz, d.start_date, d.end_date FROM xcxj_target_info a LEFT JOIN ( SELECT a.object_code, b.start_date, b.end_date FROM xcxj_group_object a INNER JOIN xcxj_patrol_plan b ON a.plan_id = b.id INNER JOIN ( SELECT a.object_code, MAX( b.start_date ) max_date FROM xcxj_group_object a INNER JOIN xcxj_patrol_plan b ON a.plan_id = b.id GROUP BY a.object_code ) c ON a.object_code = c.object_code AND b.start_date = c.max_date ) d ON a.dw_bh = d.object_code where 1=1 
14:43:26.394 [http-nio-8382-exec-9] DEBUG c.l.u.d.X.selectCondition - ==> Parameters: 
14:43:26.394 [http-nio-8382-exec-2] DEBUG c.l.u.d.X.selectWorkPlanConAndPage_COUNT - ==>  Preparing: SELECT count(0) FROM (SELECT DISTINCT a.id, a.plan_name, a.start_date, a.end_date, a.turn_num, d.group_id, d.object_code, d.object_name, d.apply_state, d.leader_appr_state, d.admin_appr_state, d.data_name AS dataName, d.data_alias AS dataAlias, d.apply_time, d.id AS workApplyId FROM xcxj_patrol_plan a INNER JOIN xcxj_patrol_mem b ON a.id = b.plan_id INNER JOIN xcxj_group_object c ON a.id = c.plan_id LEFT JOIN xcxj_work_apply d ON a.id = d.plan_id WHERE 1 = 1 AND apply_state = 1 AND (leader_appr_state = 0 OR leader_appr_state = 1) AND admin_appr_state = 0) table_count 
14:43:26.395 [http-nio-8382-exec-2] DEBUG c.l.u.d.X.selectWorkPlanConAndPage_COUNT - ==> Parameters: 
14:43:26.395 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - <==      Total: 0
14:43:26.395 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==>  Preparing: select distinct a.plan_id as planId, a.object_code as objectCode, a.object_name as ojectName, a.group_id as groupId, b.group_name as groupName, c.plan_name as planName, c.start_date as startDate, c.end_date as endDate from xcxj_work_apply a LEFT JOIN xcxj_patrol_group b on a.group_id = b.id LEFT JOIN xcxj_patrol_plan c on c.id = b.plan_id where a.group_id in (select group_id from xcxj_patrol_mem) and c.start_date between ? and ? and a.object_code =? 
14:43:26.395 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==> Parameters: 2021-04-29(String), 2021-04-29 14:43:26(String), DZ02(String)
14:43:26.395 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectWorkPlanConAndPage_COUNT - <==      Total: 1
14:43:26.395 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectWorkPlanConAndPage - ==>  Preparing: SELECT distinct a.id, a.plan_name, a.start_date, a.end_date, a.turn_num, d.group_id, d.object_code, d.object_name, d.apply_state, d.leader_appr_state, d.admin_appr_state, d.data_name as dataName, d.data_alias as dataAlias, d.apply_time, d.id as workApplyId FROM xcxj_patrol_plan a INNER JOIN xcxj_patrol_mem b ON a.id = b.plan_id INNER JOIN xcxj_group_object c ON a.id = c.plan_id left join xcxj_work_apply d on a.id = d.plan_id WHERE 1=1 ORDER BY a.turn_num DESC LIMIT ? 
14:43:26.396 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectWorkPlanConAndPage - ==> Parameters: 10(Integer)
14:43:26.397 [http-nio-8382-exec-9] DEBUG c.l.u.d.X.selectCondition - <==      Total: 28
14:43:26.398 [http-nio-8382-exec-2] DEBUG c.l.u.d.X.selectWorkPlanConAndPage_COUNT - <==      Total: 1
14:43:26.398 [http-nio-8382-exec-9] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==>  Preparing: select distinct a.plan_id as planId, a.object_code as objectCode, a.object_name as ojectName, a.group_id as groupId, b.group_name as groupName, c.plan_name as planName, c.start_date as startDate, c.end_date as endDate from xcxj_work_apply a LEFT JOIN xcxj_patrol_group b on a.group_id = b.id LEFT JOIN xcxj_patrol_plan c on c.id = b.plan_id where a.group_id in (select group_id from xcxj_patrol_mem) and c.start_date between ? and ? and a.object_code =? 
14:43:26.398 [http-nio-8382-exec-9] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==> Parameters: 2021-04-29(String), 2021-04-29 14:43:26(String), DZ01(String)
14:43:26.398 [http-nio-8382-exec-2] DEBUG c.l.u.d.X.selectWorkPlanConAndPage - ==>  Preparing: SELECT distinct a.id, a.plan_name, a.start_date, a.end_date, a.turn_num, d.group_id, d.object_code, d.object_name, d.apply_state, d.leader_appr_state, d.admin_appr_state, d.data_name as dataName, d.data_alias as dataAlias, d.apply_time, d.id as workApplyId FROM xcxj_patrol_plan a INNER JOIN xcxj_patrol_mem b ON a.id = b.plan_id INNER JOIN xcxj_group_object c ON a.id = c.plan_id left join xcxj_work_apply d on a.id = d.plan_id WHERE 1=1 and apply_state=1 and (leader_appr_state=0 or leader_appr_state=1) and admin_appr_state=0 ORDER BY a.turn_num DESC LIMIT ? 
14:43:26.398 [http-nio-8382-exec-2] DEBUG c.l.u.d.X.selectWorkPlanConAndPage - ==> Parameters: 10(Integer)
14:43:26.398 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - <==      Total: 0
14:43:26.399 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==>  Preparing: select distinct a.plan_id as planId, a.object_code as objectCode, a.object_name as ojectName, a.group_id as groupId, b.group_name as groupName, c.plan_name as planName, c.start_date as startDate, c.end_date as endDate from xcxj_work_apply a LEFT JOIN xcxj_patrol_group b on a.group_id = b.id LEFT JOIN xcxj_patrol_plan c on c.id = b.plan_id where a.group_id in (select group_id from xcxj_patrol_mem) and c.start_date between ? and ? and a.object_code =? 
14:43:26.399 [http-nio-8382-exec-9] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - <==      Total: 0
14:43:26.399 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==> Parameters: 2021-04-29(String), 2021-04-29 14:43:26(String), DZ03(String)
14:43:26.399 [http-nio-8382-exec-9] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==>  Preparing: select distinct a.plan_id as planId, a.object_code as objectCode, a.object_name as ojectName, a.group_id as groupId, b.group_name as groupName, c.plan_name as planName, c.start_date as startDate, c.end_date as endDate from xcxj_work_apply a LEFT JOIN xcxj_patrol_group b on a.group_id = b.id LEFT JOIN xcxj_patrol_plan c on c.id = b.plan_id where a.group_id in (select group_id from xcxj_patrol_mem) and c.start_date between ? and ? and a.object_code =? 
14:43:26.399 [http-nio-8382-exec-9] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==> Parameters: 2021-04-29(String), 2021-04-29 14:43:26(String), DZ02(String)
14:43:26.402 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectWorkPlanConAndPage - <==      Total: 10
14:43:26.403 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - <==      Total: 0
14:43:26.403 [http-nio-8382-exec-9] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - <==      Total: 0
14:43:26.406 [http-nio-8382-exec-6] DEBUG c.l.u.d.X.selectCondition - ==>  Preparing: SELECT distinct id, dw_bh, dw_mc, dw_fzrbh, dw_fzr, dw_ldbz, d.start_date, d.end_date FROM xcxj_target_info a LEFT JOIN ( SELECT a.object_code, b.start_date, b.end_date FROM xcxj_group_object a INNER JOIN xcxj_patrol_plan b ON a.plan_id = b.id INNER JOIN ( SELECT a.object_code, MAX( b.start_date ) max_date FROM xcxj_group_object a INNER JOIN xcxj_patrol_plan b ON a.plan_id = b.id GROUP BY a.object_code ) c ON a.object_code = c.object_code AND b.start_date = c.max_date ) d ON a.dw_bh = d.object_code where 1=1 
14:43:26.406 [http-nio-8382-exec-6] DEBUG c.l.u.d.X.selectCondition - ==> Parameters: 
14:43:26.407 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectPatrolGroupInfo - ==>  Preparing: SELECT id, group_name FROM xcxj_patrol_group WHERE id IN ( ? , ? , ? , ? , ? , ? , ? , ? , ? , ? ) 
14:43:26.407 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectPatrolGroupInfo - ==> Parameters: 39(Integer), 25(Integer), 25(Integer), 38(Integer), 25(Integer), 25(Integer), 30(Integer), 25(Integer), 40(Integer), 29(Integer)
14:43:26.408 [http-nio-8382-exec-5] DEBUG c.l.u.d.X.selectWorkPlanConAndPage_COUNT - ==>  Preparing: SELECT count(0) FROM (SELECT DISTINCT a.id, a.plan_name, a.start_date, a.end_date, a.turn_num, d.group_id, d.object_code, d.object_name, d.apply_state, d.leader_appr_state, d.admin_appr_state, d.data_name AS dataName, d.data_alias AS dataAlias, d.apply_time, d.id AS workApplyId FROM xcxj_patrol_plan a INNER JOIN xcxj_patrol_mem b ON a.id = b.plan_id INNER JOIN xcxj_group_object c ON a.id = c.plan_id LEFT JOIN xcxj_work_apply d ON a.id = d.plan_id WHERE 1 = 1 AND apply_state = 2 AND leader_appr_state = 1 AND admin_appr_state = 1) table_count 
14:43:26.408 [http-nio-8382-exec-6] DEBUG c.l.u.d.X.selectCondition - <==      Total: 28
14:43:26.408 [http-nio-8382-exec-5] DEBUG c.l.u.d.X.selectWorkPlanConAndPage_COUNT - ==> Parameters: 
14:43:26.409 [http-nio-8382-exec-9] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==>  Preparing: select distinct a.plan_id as planId, a.object_code as objectCode, a.object_name as ojectName, a.group_id as groupId, b.group_name as groupName, c.plan_name as planName, c.start_date as startDate, c.end_date as endDate from xcxj_work_apply a LEFT JOIN xcxj_patrol_group b on a.group_id = b.id LEFT JOIN xcxj_patrol_plan c on c.id = b.plan_id where a.group_id in (select group_id from xcxj_patrol_mem) and c.start_date between ? and ? and a.object_code =? 
14:43:26.409 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - ====>  Preparing: SELECT id, person_code, person_name, position_num FROM xcxj_patrol_mem WHERE group_id = ? 
14:43:26.409 [http-nio-8382-exec-9] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==> Parameters: 2021-04-29(String), 2021-04-29 14:43:26(String), DZ03(String)
14:43:26.410 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - ====> Parameters: 25(Long)
14:43:26.410 [http-nio-8382-exec-2] DEBUG c.l.u.d.X.selectWorkPlanConAndPage - <==      Total: 2
14:43:26.411 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==>  Preparing: select distinct a.plan_id as planId, a.object_code as objectCode, a.object_name as ojectName, a.group_id as groupId, b.group_name as groupName, c.plan_name as planName, c.start_date as startDate, c.end_date as endDate from xcxj_work_apply a LEFT JOIN xcxj_patrol_group b on a.group_id = b.id LEFT JOIN xcxj_patrol_plan c on c.id = b.plan_id where a.group_id in (select group_id from xcxj_patrol_mem) and c.start_date between ? and ? and a.object_code =? 
14:43:26.411 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==> Parameters: 2021-04-29(String), 2021-04-29 14:43:26(String), DZ04(String)
14:43:26.411 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - <====      Total: 7
14:43:26.412 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - ====>  Preparing: SELECT id, person_code, person_name, position_num FROM xcxj_patrol_mem WHERE group_id = ? 
14:43:26.412 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - ====> Parameters: 29(Long)
14:43:26.412 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - <==      Total: 0
14:43:26.412 [http-nio-8382-exec-5] DEBUG c.l.u.d.X.selectWorkPlanConAndPage_COUNT - <==      Total: 1
14:43:26.413 [http-nio-8382-exec-5] DEBUG c.l.u.d.X.selectWorkPlanConAndPage - ==>  Preparing: SELECT distinct a.id, a.plan_name, a.start_date, a.end_date, a.turn_num, d.group_id, d.object_code, d.object_name, d.apply_state, d.leader_appr_state, d.admin_appr_state, d.data_name as dataName, d.data_alias as dataAlias, d.apply_time, d.id as workApplyId FROM xcxj_patrol_plan a INNER JOIN xcxj_patrol_mem b ON a.id = b.plan_id INNER JOIN xcxj_group_object c ON a.id = c.plan_id left join xcxj_work_apply d on a.id = d.plan_id WHERE 1=1 and apply_state=2 and leader_appr_state=1 and admin_appr_state=1 ORDER BY a.turn_num DESC LIMIT ? 
14:43:26.413 [http-nio-8382-exec-5] DEBUG c.l.u.d.X.selectWorkPlanConAndPage - ==> Parameters: 10(Integer)
14:43:26.413 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - <====      Total: 7
14:43:26.414 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - ====>  Preparing: SELECT id, person_code, person_name, position_num FROM xcxj_patrol_mem WHERE group_id = ? 
14:43:26.414 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - ====> Parameters: 30(Long)
14:43:26.414 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - <====      Total: 4
14:43:26.415 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - ====>  Preparing: SELECT id, person_code, person_name, position_num FROM xcxj_patrol_mem WHERE group_id = ? 
14:43:26.415 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - ====> Parameters: 38(Long)
14:43:26.417 [http-nio-8382-exec-5] DEBUG c.l.u.d.X.selectWorkPlanConAndPage - <==      Total: 8
14:43:26.417 [http-nio-8382-exec-9] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - <==      Total: 0
14:43:26.417 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - <====      Total: 5
14:43:26.417 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - ====>  Preparing: SELECT id, person_code, person_name, position_num FROM xcxj_patrol_mem WHERE group_id = ? 
14:43:26.418 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - ====> Parameters: 39(Long)
14:43:26.418 [http-nio-8382-exec-6] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==>  Preparing: select distinct a.plan_id as planId, a.object_code as objectCode, a.object_name as ojectName, a.group_id as groupId, b.group_name as groupName, c.plan_name as planName, c.start_date as startDate, c.end_date as endDate from xcxj_work_apply a LEFT JOIN xcxj_patrol_group b on a.group_id = b.id LEFT JOIN xcxj_patrol_plan c on c.id = b.plan_id where a.group_id in (select group_id from xcxj_patrol_mem) and c.start_date between ? and ? and a.object_code =? 
14:43:26.418 [http-nio-8382-exec-6] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==> Parameters: 2021-04-29(String), 2021-04-29 14:43:26(String), DZ01(String)
14:43:26.419 [http-nio-8382-exec-2] DEBUG c.l.u.d.X.selectPatrolGroupInfo - ==>  Preparing: SELECT id, group_name FROM xcxj_patrol_group WHERE id IN ( ? , ? ) 
14:43:26.419 [http-nio-8382-exec-2] DEBUG c.l.u.d.X.selectPatrolGroupInfo - ==> Parameters: 25(Integer), 25(Integer)
14:43:26.419 [http-nio-8382-exec-6] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - <==      Total: 0
14:43:26.419 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==>  Preparing: select distinct a.plan_id as planId, a.object_code as objectCode, a.object_name as ojectName, a.group_id as groupId, b.group_name as groupName, c.plan_name as planName, c.start_date as startDate, c.end_date as endDate from xcxj_work_apply a LEFT JOIN xcxj_patrol_group b on a.group_id = b.id LEFT JOIN xcxj_patrol_plan c on c.id = b.plan_id where a.group_id in (select group_id from xcxj_patrol_mem) and c.start_date between ? and ? and a.object_code =? 
14:43:26.420 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==> Parameters: 2021-04-29(String), 2021-04-29 14:43:26(String), DZ05(String)
14:43:26.420 [http-nio-8382-exec-9] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==>  Preparing: select distinct a.plan_id as planId, a.object_code as objectCode, a.object_name as ojectName, a.group_id as groupId, b.group_name as groupName, c.plan_name as planName, c.start_date as startDate, c.end_date as endDate from xcxj_work_apply a LEFT JOIN xcxj_patrol_group b on a.group_id = b.id LEFT JOIN xcxj_patrol_plan c on c.id = b.plan_id where a.group_id in (select group_id from xcxj_patrol_mem) and c.start_date between ? and ? and a.object_code =? 
14:43:26.420 [http-nio-8382-exec-9] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==> Parameters: 2021-04-29(String), 2021-04-29 14:43:26(String), DZ04(String)
14:43:26.420 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - <====      Total: 4
14:43:26.420 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - ====>  Preparing: SELECT id, person_code, person_name, position_num FROM xcxj_patrol_mem WHERE group_id = ? 
14:43:26.420 [http-nio-8382-exec-2] DEBUG c.l.u.d.X.selectByGroupId - ====>  Preparing: SELECT id, person_code, person_name, position_num FROM xcxj_patrol_mem WHERE group_id = ? 
14:43:26.420 [http-nio-8382-exec-1] DEBUG c.l.u.d.X.selectByGroupId - ====> Parameters: 40(Long)
14:43:26.421 [http-nio-8382-exec-6] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==>  Preparing: select distinct a.plan_id as planId, a.object_code as objectCode, a.object_name as ojectName, a.group_id as groupId, b.group_name as groupName, c.plan_name as planName, c.start_date as startDate, c.end_date as endDate from xcxj_work_apply a LEFT JOIN xcxj_patrol_group b on a.group_id = b.id LEFT JOIN xcxj_patrol_plan c on c.id = b.plan_id where a.group_id in (select group_id from xcxj_patrol_mem) and c.start_date between ? and ? and a.object_code =? 
14:43:26.421 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - <==      Total: 0
14:43:26.421 [http-nio-8382-exec-9] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - <==      Total: 0
14:43:26.421 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==>  Preparing: select distinct a.plan_id as planId, a.object_code as objectCode, a.object_name as ojectName, a.group_id as groupId, b.group_name as groupName, c.plan_name as planName, c.start_date as startDate, c.end_date as endDate from xcxj_work_apply a LEFT JOIN xcxj_patrol_group b on a.group_id = b.id LEFT JOIN xcxj_patrol_plan c on c.id = b.plan_id where a.group_id in (select group_id from xcxj_patrol_mem) and c.start_date between ? and ? and a.object_code =? 
14:43:26.421 [http-nio-8382-exec-4] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==> Parameters: 2021-04-29(String), 2021-04-29 14:43:26(String), DZ06(String)
14:43:26.421 [http-nio-8382-exec-9] DEBUG c.l.u.d.XcxjTargetInfoMapper.checkDw - ==>  Preparing: select distinct a.plan_id as planId, a.object_code as objectCode, a.object_name as ojectName, a.group_id as groupId, b.group_name as groupName, c.plan_name as planName, c.start_date as startDate, c.end_date as endDate from xcxj_work_apply a LEFT JOIN xcxj_patrol_group b on a.group_id = b.id LEFT JOIN xcxj_patrol_plan c on c.id = b.plan_id where a.group_id in (select group_id from xcxj_patrol_mem) and c.start_date between ? and ? and a.object_code =? 
